#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
ia00123500_02013339_a1r.jpg,1614459,"{}",0,0,"{}","{}"
ia00149000_00200293 e7r.jpg,238515,"{}",2,0,"{""name"":""rect"",""x"":146,""y"":334,""width"":462,""height"":612}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""e7r"",""iconclass"":""85A(DE TERRA QUE PEPERIT MUREM)FABLESOFAESOP(WITH TITLE); 25F26(MOUSE) rodents: mouse; 45C2 military clothing and other equipment (uniforms, cap, armour, helmet, etc.); 45C19(SHIELD) protective weapons: shield; 31D14(+1) adult man (+ front view);"",""internal_number_of_object"":""c28"",""keywords"":""Mouse: Helmet; Rift; Soldiers; Armour; Shield;"",""name"":""ia00149000_00200293 e7r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 e7r.jpg,238515,"{}",2,1,"{""name"":""rect"",""x"":85,""y"":322,""width"":62,""height"":673}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""e7r"",""iconclass"":""48A981 ornament ~ geometric motifs;"",""keywords"":""Ornament; Border; Geometry;"",""name"":""ia00149000_00200293 e7r left border"",""state_of_conservation"":""Good"",""type_of_cut"":""Left Border""}"
ia00149000_00200293 f1r.jpg,239762,"{}",2,0,"{""name"":""rect"",""x"":149,""y"":309,""width"":452,""height"":634}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f1r"",""iconclass"":""85A(DE LUPO ET AGNO)FABLESOFAESOP(WITH TITLE); 47I2133(+958) lamb (+ relations with neutral or friendly, non-aggressive character (expressive connotations ~ animals)); 25F23(WOLF) beasts of prey, predatory animals: wolf; 47I214 goat; 25G3 trees;"",""internal_number_of_object"":""c29"",""keywords"":""Lamb; Wolf; Goat; Tree; Leaves"",""name"":""ia00149000_00200293 f1r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f1r.jpg,239762,"{}",2,1,"{""name"":""rect"",""x"":73,""y"":216,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""d1v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 d1v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 f2r.jpg,252851,"{}",1,0,"{""name"":""rect"",""x"":158,""y"":378,""width"":452,""height"":634}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f2r"",""iconclass"":""85A(DE CANE ET DOMINO)FABLESOFAESOP(WITH TITLE); 34B11 dog; 34(+95212) man and animal (+ running animal); 31D14(+31) adult man (+ left side visible; left - (l. hand, l. foot, etc.)); 43C111261 hare-hunting, rabbit-hunting; 25F26(HARE) rodents: hare;"",""internal_number_of_object"":""c30"",""keywords"":""Dog; Hare; Man; Running;"",""name"":""ia00149000_00200293 f2r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f3r.jpg,261419,"{}",1,0,"{""name"":""rect"",""x"":149,""y"":369,""width"":456,""height"":620}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f3r"",""iconclass"":""85A(DE SYLVA ET LEPORIBUS)FABLESOFAESOP(WITH TITLE); 25F26(HARE) rodents: hare; 25F51(FROG) tailless amphibians: frog; 25F26(HARE)(+5212) rodents: hare (+ running animal); 25H2322 sea; 31A2773 swimming (movement in water); 25G3 trees; 25H15 forest, wood;  25G3 trees;"",""internal_number_of_object"":""c31"",""keywords"":""Hare; Frog; Sea; Swimming; Trees; Forest; Wood"",""name"":""ia00149000_00200293 f3r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f5r.jpg,244311,"{}",1,0,"{""name"":""rect"",""x"":149,""y"":369,""width"":480,""height"":677}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f5r"",""iconclass"":""85A(DE LUPO ET HEDO)FABLESOFAESOP(WITH TITLE); 25F23(WOLF)(+58) beasts of prey, predatory animals: wolf (+ relations with neutral or friendly, non-aggressive character (expressive connotations ~ animals)); 47I2271 stall, stable; 47I214(+958) goat (+ relations with neutral or friendly, non-aggressive character (expressive connotations ~ animals)); 25G3 trees;"",""internal_number_of_object"":""c32"",""keywords"":""Goat; Wolf; Tree; Stable; Landscape; Castle; City;"",""name"":""ia00149000_00200293 f5r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f6r.jpg,231563,"{}",1,0,"{""name"":""rect"",""x"":149,""y"":398,""width"":480,""height"":648}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f6r"",""iconclass"":""41D221(HAT) head-gear: hat; 41A2 interior of the house; 85A(DE RUSTICO ET ANGUE)FABLESOFAESOP(WITH TITLE); ; 47D8(AXE) tools, aids, implements ~ crafts and industries: axe; 46A14 farmers; 41D221(HAT) head-gear: hat; 25F42(VIPER) snakes: viper;"",""internal_number_of_object"":""c33"",""keywords"":""Axe; Man; Farmer; Hat; Snake; House; Interior; Indoor;"",""name"":""ia00149000_00200293 f6r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f7r.jpg,240660,"{}",1,0,"{""name"":""rect"",""x"":154,""y"":358,""width"":481,""height"":621}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f7r"",""iconclass"":""41D211(MANTEAU) dress, gown: manteau; 44B1212 throne; 85A(DE CERVO ET OVE)FABLESOFAESOP(WITH TITLE); 25F23(WOLF) beasts of prey, predatory animals: wolf; 25F24(DEER) hoofed animals: deer;"",""internal_number_of_object"":""c34"",""keywords"":""Wolf; Sheep; Deer; Throne; Manteau; Personification; Animals personified; Bird;"",""name"":""ia00149000_00200293 f7r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 f8v.jpg,263546,"{}",1,0,"{""name"":""rect"",""x"":449,""y"":392,""width"":481,""height"":621}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""f8v"",""iconclass"":""31A71(+31) male sex; man (+ left side visible; left - (l. hand, l. foot, etc.)); 31A71(+53) male sex; man (+ sitting); 85A(DE MUSCA ET CALVO)FABLESOFAESOP(WITH TITLE); 25F711(FLY)(+5262) insects: fly (+ flying animal(s)); 25G3 trees; 25II5"",""internal_number_of_object"":""c35"",""keywords"":""Fly; Old man; Tree; Chair; Gown;"",""name"":""ia00149000_00200293 f8v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 g1v.jpg,258619,"{}",1,0,"{""name"":""rect"",""x"":452,""y"":421,""width"":465,""height"":621}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""g1v"",""iconclass"":""85A(DE VULPE ET CICONIA)FABLESOFAESOP(WITH TITLE); 25F37(STORK)\\A0shore-birds and wading-birds: stork; 25F23(FOX) beasts of prey, predatory animals: fox; 41C342 serving-dish, platter; 41A773 container of ceramics: jar, jug, pot, vase; 25G3 trees;"",""internal_number_of_object"":""c36"",""keywords"":""Fox; Stork; Vase; Tree;"",""name"":""ia00149000_00200293 g1v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 g3r.jpg,234411,"{}",2,0,"{""name"":""rect"",""x"":168,""y"":398,""width"":465,""height"":621}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""g3r"",""iconclass"":""85A(DE LUPO ET CERVICE)FABLESOFAESOP(WITH TITLE); 25G3 trees; 31AA222 chest, bust - AA - female human figure; 25F23(WOLF) beasts of prey, predatory animals: wolf; 31D15(+1) adult woman (+ front view);"",""internal_number_of_object"":""c37"",""keywords"":""Chest; Wolf; Bust; Woman; Female; Head; Tree; Grass;"",""name"":""ia00149000_00200293 g3r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 g3r.jpg,234411,"{}",2,1,"{""name"":""rect"",""x"":97,""y"":324,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""d1v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 d1v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 g4v.jpg,252785,"{}",1,0,"{""name"":""rect"",""x"":450,""y"":369,""width"":465,""height"":635}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""g4v"",""iconclass"":""25F35(PEACOCK) ornamental birds: peacock; 25F32(CROW) song-birds: crow; 25G3 trees; 25F animals;"",""internal_number_of_object"":""c38"",""keywords"":""Crow; Peacock; Tree; Birds; Outdoors;"",""name"":""ia00149000_00200293 g4v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 g5v.jpg,255522,"{}",2,0,"{""name"":""rect"",""x"":441,""y"":273,""width"":465,""height"":635}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""g5v"",""iconclass"":""85A(DE MUSCA ET MULLIONE)FABLESOFAESOP(WITH TITLE); 25F711(FLY) insects: fly; 46C13142(+75212) ass, donkey (+ running animal); 41D221(HAT) head-gear: hat; 46C131 riding a horse, ass, or mule; rider, horseman;"",""internal_number_of_object"":""c39"",""keywords"":""Fly; Ass; Donkey; Hat; Feather; Rider; Stick;"",""name"":""ia00149000_00200293 g5v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 g5v.jpg,255522,"{}",2,1,"{""name"":""rect"",""x"":365,""y"":212,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""d1v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 d1v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 g6v.jpg,249002,"{}",1,0,"{""name"":""rect"",""x"":450,""y"":369,""width"":469,""height"":635}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""g6v"",""iconclass"":""25II12 prospect of city, town panorama, silhouette of city - II - ideal city; 25F711(ANT) insects: ant; 25F711(FLY) insects: fly; 85A(DE MUSCA ET FORMICA)FABLESOFAESOP(WITH TITLE);"",""internal_number_of_object"":""c40"",""keywords"":""Fly; Ant; Castle; Landscape; Town; Tower;"",""name"":""ia00149000_00200293 g6v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h1r.jpg,226108,"{}",2,0,"{""name"":""rect"",""x"":176,""y"":373,""width"":477,""height"":627}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""h1r"",""iconclass"":""44B1212 throne; 41D211(COURT GOWN) dress, gown: court gown or court dress; 85A(DE LUPO ET VULPE)FABLESOFAESOP(WITH TITLE); 25F23(WOLF)\\A0beasts of prey, predatory animals: wolf; 25F23(FOX) beasts of prey, predatory animals: fox; 25F22 monkeys, apes;"",""internal_number_of_object"":""c41"",""keywords"":""Wolf; Fox; Monkey; Stick; Throne; Bush; Gown;"",""name"":""ia00149000_00200293 g6v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h1r.jpg,226108,"{}",2,1,"{""name"":""rect"",""x"":119,""y"":294,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""d1v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 d1v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 h2r.jpg,227298,"{}",1,0,"{""name"":""rect"",""x"":178,""y"":302,""width"":461,""height"":627}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""h2r"",""iconclass"":""85A(DE VIRO ET MUSTELLA)FABLESOFAESOP(WITH TITLE); 25F23(WEASEL) beasts of prey, predatory animals: weasel; 41AA17 farm (building) - AA - civic architecture: inside; 41C6412 cheese; 25D435 oil tanks; 41A731 cupboard; 41A723 bench;"",""internal_number_of_object"":""c42"",""keywords"":""Farm; Man; Cheese; Oil; Weasel; Cage; Cupboard; Hat; Bench; Animal;"",""name"":""ia00149000_00200293 h2r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h3v.jpg,278285,"{}",1,0,"{""name"":""rect"",""x"":469,""y"":309,""width"":461,""height"":627}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""h3v"",""iconclass"":""85A(DE RANA ET BOVE)FABLESOFAESOP(WITH TITLE); 85(FROG AND COW) fable of the Frog and the Cow; 47I2112 cow; 25F51(FROG) tailless amphibians: frog; 41D263 walking-stick, staff, cane; 34B211 pond; 25HH21 water course - HH - ideal landscapes;"",""internal_number_of_object"":""c43"",""keywords"":""Frog; Cow; Cane; Reed; River; Trees;"",""name"":""ia00149000_00200293 h3v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h5r.jpg,252736,"{}",1,0,"{""name"":""rect"",""x"":221,""y"":428,""width"":461,""height"":627}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""h5r"",""iconclass"":""25F animals; 25H15 forest, wood; 25F24(DEER) hoofed animals: deer; 11H(JEROME)51 St. Jerome pulling a thorn out of the paw of a lion; 31D14(+32) adult man (+ right side visible; right - (r. hand, r. foot, etc.)); 35 pastorals, Arcadian scenes; 85A(DE LEONE ET PASTORE)FABLESOFAESOP(WITH TITLE); 25F23(LION) beasts of prey, predatory animals: lion;"",""internal_number_of_object"":""c44"",""keywords"":""Sheperd; Lion; Paw; Thorn; Wood; Tree; Country; Deer;"",""name"":""ia00149000_00200293 h5r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h6v.jpg,259888,"{}",1,0,"{""name"":""rect"",""x"":485,""y"":302,""width"":461,""height"":627}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""h6v"",""iconclass"":""85A(DE EQUO ET LEONE)FABLESOFAESOP(WITH TITLE); 46C13141 horse; 25F23(LION) beasts of prey, predatory animals: lion; 46C13186 kicking (horse in motion); 25G3 trees;"",""internal_number_of_object"":""c45"",""keywords"":""Horse; Lion; Kicking;Tree;"",""name"":""ia00149000_00200293 h6v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h8v.jpg,247352,"{}",2,0,"{""name"":""rect"",""x"":488,""y"":317,""width"":446,""height"":637}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""h8v"",""iconclass"":""85A(DE EQUO ET ASELLO)FABLESOFAESOP(WITH TITLE); 46C1411 harness; 46C13141 horse; 46C13142 ass, donkey;"",""internal_number_of_object"":""c46"",""keywords"":""Horse; Donkey; Ass; Harness; Garment;"",""name"":""ia00149000_00200293 h8v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 h8v.jpg,247352,"{}",2,1,"{""name"":""rect"",""x"":399,""y"":232,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""h8v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 h8v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 i1v.jpg,266390,"{}",2,0,"{""name"":""rect"",""x"":488,""y"":317,""width"":446,""height"":637}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i1v"",""iconclass"":""85A(DE QUADRUPEDIBUS ET AVIBUS)FABLESOFAESOP(WITH TITLE); 34B11 dog; 47I2113 calf; 46C13141 horse; 25F23(LION) beasts of prey, predatory animals: lion; 25F37(HERON) shore-birds and wading-birds: heron; 25F3 birds; 25F3(+5262) birds (+ flying animal(s));"",""internal_number_of_object"":""c47"",""keywords"":""Dog; Calf; Cow; Horse; Lion; Birds; Heron;  Flying;"",""name"":""ia00149000_00200293 i1v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 i1v.jpg,266390,"{}",2,1,"{""name"":""rect"",""x"":409,""y"":254,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""d1v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 d1v border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 i3r.jpg,245153,"{}",2,0,"{""name"":""rect"",""x"":224,""y"":310,""width"":430,""height"":637}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i3r"",""iconclass"":""85A(DE PHILOMENA ET ACCIPITRE) FABLESOFAESOP(WITH TITLE); 25F32(NIGHTINGALE) song-birds: nightingale; 25F32(NIGHTINGALE)(+421) song-birds: nightingale (+ nest, den, burrow);  25F33(SPARROW-HAWK) predatory birds: sparrow-hawk; 25G3 trees;"",""internal_number_of_object"":""c48"",""keywords"":""Nightingale; Sparrow; Sparrow-hawk; Nest; Bird; Tree;"",""name"":""ia00149000_00200293 i3r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 i3r.jpg,245153,"{}",2,1,"{""name"":""rect"",""x"":121,""y"":244,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i3r"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 i3r border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 i4v.jpg,258887,"{}",2,0,"{""name"":""rect"",""x"":494,""y"":388,""width"":430,""height"":637}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i4v"",""iconclass"":""25F(+512) animals (+ animal(s) attacking); 25F36(GOOSE) water-birds: goose; 85A(DE LUPO ET VULPE) FABLESOFAESOP(WITH TITLE); 47I213 sheep; 47I213(+981) sheep (+ animals used as cattle, livestock); 41D263 walking-stick, staff, cane; 31D14(+31) adult man (+ left side visible; left - (l. hand, l. foot, etc.)); 47I2131 ram; 25F23(FOX) beasts of prey, predatory animals: fox; 25F23(WOLF) beasts of prey, predatory animals: wolf;"",""internal_number_of_object"":""c49"",""keywords"":""Sheperd; Sheep; Stick;Goose; Man; Ram; Fox; Wolf; Animals; Attacking; Wood; Trees;"",""name"":""ia00149000_00200293 i4v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 i4v.jpg,258887,"{}",2,1,"{""name"":""rect"",""x"":413,""y"":334,""width"":606,""height"":780}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i4v"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b1"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 i4w border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 i6r.jpg,264744,"{}",2,0,"{""name"":""rect"",""x"":232,""y"":457,""width"":439,""height"":622}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""folio"":""i6r"",""iconclass"":""85A(DE CERVO ET FONTE) FABLESOFAESOP(WITH TITLE); 25F24(DEER) hoofed animals: deer; 25H211 spring, source of river or stream; 25H15 forest, wood; 34B11(+95212) dog (+ running animal); 25F24(DEER)(+5212) hoofed animals: deer (+ running animal);"",""internal_number_of_object"":""c50"",""keywords"":""Deer; Stream; Wood; Forest; Dog; Running;"",""name"":""ia00149000_00200293 i6r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 i6r.jpg,264744,"{}",2,1,"{""name"":""rect"",""x"":136,""y"":454,""width"":606,""height"":684}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i6r"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b2"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 i6r border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
ia00149000_00200293 i8r.jpg,255850,"{}",2,0,"{""name"":""rect"",""x"":201,""y"":329,""width"":454,""height"":622}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i8r"",""iconclass"":""85A(DE VIRO ET UXORE) FABLESOFAESOP(WITH TITLE); 31E2355 violent death by hanging; 31D14(+32) adult man (+ right side visible; right - (r. hand, r. foot, etc.)); 41C345 bowl; 31D15(+31) adult woman (+ left side visible; left - (l. hand, l. foot, etc.)); 47G532 tiles, bricks ~ building material; 41A3211 open door; 41A31 fa\\E7ade (of house or building); 42E141 coffin; 44G321(GALLOWS) instruments of torture, execution or punishment: gallows"",""internal_number_of_object"":""c51"",""keywords"":""Hanged; Hanging; Man; Profile; Woman; Bowl; House; Coffin; Gallows; Gibbet;"",""name"":""ia00149000_00200293 i8r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00149000_00200293 i8r.jpg,255850,"{}",2,1,"{""name"":""rect"",""x"":112,""y"":340,""width"":606,""height"":684}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""08/02/2016"",""folio"":""i8r"",""iconclass"":""48A981 ornament ~ geometric motifs; 48A98131 ornament ~ circle and derived from circle, e.g.: guilloche;"",""internal_number_of_object"":""b2"",""keywords"":""Pattern; Frame; Border; Circle;"",""name"":""ia00149000_00200293 i8r border"",""state_of_conservation"":""Broken"",""type_of_cut"":""Border""}"
